Date,Adj_Close,Close,High,Low,Open,Volume
19-04-1996,2.01072669,5.296875,5.34375,5.296875,5.328125,2188800
22-04-1996,2.022589207,5.328125,5.34375,5.1875,5.3125,4070400
23-04-1996,2.034451008,5.359375,5.375,5.3125,5.3125,4178400
24-04-1996,2.022589207,5.328125,5.375,5.328125,5.375,2407200
25-04-1996,2.022589207,5.328125,5.359375,5.3125,5.359375,2780000
26-04-1996,2.02851963,5.34375,5.359375,5.328125,5.34375,2211200
29-04-1996,2.034451008,5.359375,5.359375,5.296875,5.3125,1820000
30-04-1996,2.04631424,5.390625,5.390625,5.34375,5.34375,2494400
01-05-1996,2.052245855,5.40625,5.421875,5.375,5.375,4128800
02-05-1996,2.034451008,5.359375,5.390625,5.34375,5.359375,2816800
03-05-1996,2.01072669,5.296875,5.359375,5.203125,5.34375,3604000
06-05-1996,1.998863101,5.265625,5.328125,5.203125,5.3125,1859200
07-05-1996,1.986999393,5.234375,5.28125,5.234375,5.28125,1745600
08-05-1996,2.04631424,5.390625,5.40625,5.21875,5.21875,3378400
09-05-1996,2.040382862,5.375,5.421875,5.34375,5.375,2710400
10-05-1996,2.040382862,5.375,5.4375,5.375,5.4375,3332800
13-05-1996,2.052245855,5.40625,5.4375,5.359375,5.375,2397600
14-05-1996,2.070039272,5.453125,5.46875,5.40625,5.4375,2292000
15-05-1996,2.064108133,5.4375,5.484375,5.40625,5.484375,2820000
16-05-1996,2.064108133,5.4375,5.4375,5.390625,5.421875,1547200
17-05-1996,2.058176517,5.421875,5.46875,5.421875,5.453125,1345600
20-05-1996,2.058176517,5.421875,5.453125,5.40625,5.4375,888800
21-05-1996,2.052245855,5.40625,5.4375,5.375,5.421875,1479200
22-05-1996,2.093765259,5.515625,5.515625,5.390625,5.40625,2731200
23-05-1996,2.070039272,5.453125,5.5625,5.4375,5.515625,1298400
24-05-1996,2.081902981,5.484375,5.515625,5.453125,5.46875,1175200
28-05-1996,2.081902981,5.484375,5.515625,5.484375,5.5,2444800
29-05-1996,2.073989391,5.40625,5.4375,5.34375,5.4375,4629600
30-05-1996,2.073989391,5.40625,5.421875,5.359375,5.40625,4961600
31-05-1996,2.050013542,5.34375,5.40625,5.328125,5.375,2008800
03-06-1996,2.038025141,5.3125,5.359375,5.28125,5.328125,2041600
04-06-1996,2.06200242,5.375,5.390625,5.3125,5.34375,4770400
05-06-1996,2.08597827,5.4375,5.4375,5.34375,5.359375,1565600
06-06-1996,2.06200242,5.375,5.453125,5.375,5.4375,3556800
07-06-1996,2.05600667,5.359375,5.359375,5.265625,5.28125,3790400
10-06-1996,2.050013542,5.34375,5.375,5.328125,5.34375,1444800
11-06-1996,2.06200242,5.375,5.421875,5.359375,5.375,1284000
12-06-1996,2.032030821,5.296875,5.375,5.296875,5.375,1400800
13-06-1996,2.050013542,5.34375,5.390625,5.3125,5.328125,1869600
14-06-1996,2.05600667,5.359375,5.390625,5.34375,5.34375,1231200
17-06-1996,2.067995071,5.390625,5.40625,5.328125,5.375,6124000
18-06-1996,2.073989391,5.40625,5.46875,5.390625,5.4375,3440800
19-06-1996,2.073989391,5.40625,5.453125,5.3125,5.390625,3920800
20-06-1996,2.079983711,5.421875,5.484375,5.421875,5.421875,1500800
21-06-1996,2.10995388,5.5,5.515625,5.4375,5.4375,3882400
24-06-1996,2.121943951,5.53125,5.5625,5.5,5.5,1687200
25-06-1996,2.127937317,5.546875,5.578125,5.53125,5.5625,1587200
26-06-1996,2.127937317,5.546875,5.578125,5.53125,5.546875,2782400
27-06-1996,2.169895649,5.65625,5.65625,5.515625,5.53125,1601600
28-06-1996,2.205861568,5.75,5.78125,5.640625,5.671875,2744000
01-07-1996,2.217850447,5.78125,5.8125,5.75,5.75,3990400
02-07-1996,2.193872929,5.71875,5.78125,5.71875,5.765625,1791200
03-07-1996,2.199867725,5.734375,5.765625,5.703125,5.71875,2283200
05-07-1996,2.151914597,5.609375,5.71875,5.59375,5.703125,1278400
08-07-1996,2.13393116,5.5625,5.578125,5.53125,5.5625,2167200
09-07-1996,2.151914597,5.609375,5.625,5.578125,5.609375,2054400
10-07-1996,2.15790844,5.625,5.640625,5.59375,5.625,2761600
11-07-1996,2.163902998,5.640625,5.640625,5.5625,5.640625,3796000
12-07-1996,2.187878847,5.703125,5.734375,5.640625,5.640625,2604800
15-07-1996,2.175891638,5.671875,5.75,5.65625,5.703125,3876800
16-07-1996,2.15790844,5.625,5.6875,5.515625,5.65625,2551200
17-07-1996,2.169895649,5.65625,5.6875,5.53125,5.6875,2270400
18-07-1996,2.205861568,5.75,5.765625,5.65625,5.671875,8794400
19-07-1996,2.181885242,5.6875,5.75,5.640625,5.734375,2302400
22-07-1996,2.205861568,5.75,5.765625,5.640625,5.65625,4891200
23-07-1996,2.205861568,5.75,5.765625,5.71875,5.75,2150400
24-07-1996,2.205861568,5.75,5.78125,5.734375,5.75,5432000
25-07-1996,2.193872929,5.71875,5.796875,5.703125,5.78125,3333600
26-07-1996,2.187878847,5.703125,5.75,5.6875,5.71875,2350400
29-07-1996,2.187878847,5.703125,5.703125,5.671875,5.703125,1286400
30-07-1996,2.175891638,5.671875,5.734375,5.65625,5.71875,2613600
31-07-1996,2.175891638,5.671875,5.703125,5.65625,5.65625,2040800
01-08-1996,2.199867725,5.734375,5.765625,5.65625,5.671875,5290400
02-08-1996,2.205861568,5.75,5.765625,5.734375,5.734375,3302400
05-08-1996,2.211855888,5.765625,5.78125,5.75,5.765625,3575200
06-08-1996,2.193872929,5.71875,5.765625,5.71875,5.75,2005600
07-08-1996,2.211855888,5.765625,5.78125,5.71875,5.734375,2744800
08-08-1996,2.211855888,5.765625,5.8125,5.75,5.75,944800
09-08-1996,2.211855888,5.765625,5.796875,5.75,5.78125,1762400
12-08-1996,2.229839563,5.8125,5.8125,5.75,5.75,2740000
13-08-1996,2.199867725,5.734375,5.78125,5.703125,5.78125,2525600
14-08-1996,2.22384429,5.796875,5.796875,5.734375,5.75,1966400
15-08-1996,2.211855888,5.765625,5.78125,5.734375,5.765625,2208000
16-08-1996,2.22384429,5.796875,5.8125,5.765625,5.78125,1034400
19-08-1996,2.211855888,5.765625,5.8125,5.75,5.8125,2004800
20-08-1996,2.199867725,5.734375,5.765625,5.71875,5.765625,7494400
21-08-1996,2.205861568,5.75,5.75,5.671875,5.734375,4925600
22-08-1996,2.22384429,5.796875,5.828125,5.75,5.765625,4195200
23-08-1996,2.199867725,5.734375,5.78125,5.71875,5.78125,1954400
26-08-1996,2.193872929,5.71875,5.734375,5.6875,5.734375,972800
27-08-1996,2.217850447,5.78125,5.796875,5.6875,5.734375,13802400
28-08-1996,2.203804016,5.6875,5.75,5.6875,5.71875,3944000
29-08-1996,2.167478085,5.59375,5.671875,5.5625,5.671875,4396000
30-08-1996,2.143260002,5.53125,5.609375,5.53125,5.609375,1840800
03-09-1996,2.125097036,5.484375,5.53125,5.4375,5.5,1952000
04-09-1996,2.100879192,5.421875,5.46875,5.40625,5.46875,2410400
05-09-1996,2.082716703,5.375,5.421875,5.359375,5.390625,3168800
06-09-1996,2.082716703,5.375,5.421875,5.328125,5.359375,4169600
09-09-1996,2.11298728,5.453125,5.453125,5.390625,5.40625,1501600
10-09-1996,2.11298728,5.453125,5.453125,5.421875,5.453125,2371200
11-09-1996,2.125097036,5.484375,5.484375,5.4375,5.4375,3415200
12-09-1996,2.11298728,5.453125,5.515625,5.453125,5.484375,2291200
13-09-1996,2.143260002,5.53125,5.5625,5.5,5.515625,2932000
16-09-1996,2.137206078,5.515625,5.546875,5.5,5.53125,1789600
17-09-1996,2.131150007,5.5,5.546875,5.484375,5.53125,3831200
18-09-1996,2.137206078,5.515625,5.53125,5.5,5.5,1740800
19-09-1996,2.131150007,5.5,5.53125,5.5,5.5,2366400
20-09-1996,2.143260002,5.53125,5.5625,5.5,5.53125,4300800
23-09-1996,2.149313927,5.546875,5.546875,5.5,5.5,1444000
24-09-1996,2.143260002,5.53125,5.578125,5.5,5.515625,2204800
25-09-1996,2.131150007,5.5,5.546875,5.5,5.53125,1716000
26-09-1996,2.11298728,5.453125,5.515625,5.453125,5.5,4232000
27-09-1996,2.094824076,5.40625,5.484375,5.40625,5.453125,2899200
30-09-1996,2.094824076,5.40625,5.4375,5.390625,5.421875,1703200
01-10-1996,2.094824076,5.40625,5.4375,5.390625,5.40625,7954400
02-10-1996,2.100879192,5.421875,5.453125,5.40625,5.421875,3535200
03-10-1996,2.100879192,5.421875,5.453125,5.40625,5.4375,2074400
04-10-1996,2.155369043,5.5625,5.578125,5.421875,5.46875,4638400
07-10-1996,2.155369043,5.5625,5.578125,5.546875,5.546875,1588800
08-10-1996,2.161422968,5.578125,5.59375,5.546875,5.5625,1710400
09-10-1996,2.161422968,5.578125,5.59375,5.546875,5.5625,4010400
10-10-1996,2.143260002,5.53125,5.578125,5.515625,5.578125,3393600
11-10-1996,2.137206078,5.515625,5.546875,5.5,5.53125,2845600
14-10-1996,2.11904192,5.46875,5.515625,5.46875,5.515625,953600
15-10-1996,2.125097036,5.484375,5.515625,5.453125,5.5,4042400
16-10-1996,2.167478085,5.59375,5.59375,5.46875,5.484375,2817600
17-10-1996,2.167478085,5.59375,5.625,5.578125,5.609375,2508000
18-10-1996,2.173532248,5.609375,5.609375,5.578125,5.609375,1065600
21-10-1996,2.179586887,5.625,5.640625,5.59375,5.609375,3114400
22-10-1996,2.19169426,5.65625,5.65625,5.609375,5.625,1480800
23-10-1996,2.203804016,5.6875,5.6875,5.625,5.640625,4576000
24-10-1996,2.179586887,5.625,5.671875,5.625,5.671875,2608000
25-10-1996,2.185641289,5.640625,5.671875,5.625,5.625,2056000
28-10-1996,2.197749376,5.671875,5.671875,5.625,5.65625,1725600
29-10-1996,2.240130186,5.78125,5.796875,5.65625,5.6875,6697600
30-10-1996,2.228021145,5.75,5.796875,5.734375,5.796875,3004000
